loan_id,as_of_date,default_flag,annual_income,debt_to_income,loan_amount,interest_rate,term_months,employment_length,credit_history_length,region,fairness_group
ln_699866f41d34,2022-09-30,1,64692.19,19.15,11071.0,11.269,60,3-5y,14.52,south,B
ln_c9dbd51a95cc,2022-01-31,0,44238.53,22.96,10371.17,12.154,36,3-5y,13.86,east,A
ln_ad773c56005f,2023-03-31,0,39028.95,25.15,5974.97,11.849,36,3-5y,7.91,south,A
ln_be363a53da8e,2022-01-31,0,70192.92,27.46,15368.21,13.976,60,3-5y,18.45,east,A
ln_c30e46e2f1ef,2023-06-30,0,90450.22,16.61,14886.68,8.081,36,3-5y,15.86,east,B
ln_472b3ac15008,2022-05-31,0,81074.73,23.3,14814.61,12.725,36,5-10y,20.9,north,A
ln_3e7e2df6e84f,2023-01-31,0,44572.21,19.11,9862.65,13.198,36,3-5y,14.37,north,A
ln_9c687a6f8cb6,2023-11-30,0,68462.07,17.0,50638.76,9.374,60,3-5y,16.57,west,A
ln_fe001d0f475c,2022-06-30,0,41071.95,30.4,3047.15,15.345,60,1-3y,12.56,north,B
ln_292b7e66d360,2023-07-31,1,50727.61,18.36,7536.93,10.854,60,5-10y,12.62,west,A
ln_493db0473159,2023-11-30,0,38049.9,25.72,18040.44,13.655,36,5-10y,12.53,north,B
ln_20adc4e565ae,2022-02-28,0,46129.22,5.67,21913.95,7.015,60,10y+,11.22,east,B
ln_609822c35c62,2022-07-31,0,69024.12,20.86,14071.3,11.485,36,1-3y,5.17,south,B
ln_43193236ca4a,2023-04-30,0,78188.6,23.17,6840.75,12.22,60,10y+,14.79,south,A
ln_4fec883ffcd8,2022-02-28,1,55724.82,38.65,12299.52,17.395,36,5-10y,21.43,north,B
ln_9775c6d5458f,2023-02-28,0,116127.31,16.41,20193.25,8.717,60,5-10y,14.95,south,B
ln_39e53c17d689,2023-08-31,0,35643.41,25.22,12380.18,13.817,36,3-5y,19.48,south,B
ln_0f8c89a2dbde,2023-08-31,1,38599.03,26.55,23540.29,13.561,36,3-5y,10.08,north,B
ln_134c805c6792,2023-03-31,0,79550.75,27.72,9881.38,15.877,36,10y+,9.04,east,A
ln_ae054ee6e0eb,2022-05-31,0,103882.68,24.91,15427.95,9.783,36,1-3y,9.35,west,A
ln_4425c997989a,2022-02-28,1,52372.88,9.68,4405.97,10.044,36,3-5y,22.01,west,A
ln_5bf0d75cec32,2023-07-31,0,75808.13,15.89,8899.48,6.917,36,1-3y,19.78,north,B
ln_a7370a971a52,2023-04-30,0,97952.73,19.41,17351.5,9.96,36,1-3y,10.88,east,A
ln_2e51e66fac31,2022-07-31,0,36703.63,15.33,27652.16,9.81,36,3-5y,13.02,south,A
ln_34e2dc556229,2023-07-31,0,71661.05,24.31,16543.95,12.089,36,<1y,6.39,north,B
ln_47988903cbcc,2023-06-30,0,46227.98,8.9,23138.1,10.812,60,10y+,11.12,south,B
ln_4468c7e9f34c,2022-08-31,0,86762.9,12.86,28682.3,9.698,36,10y+,11.45,west,A
ln_079d199b938f,2023-12-31,0,46457.03,8.95,16448.75,7.206,36,3-5y,13.77,south,A
ln_feff2611e1a2,2022-08-31,1,41708.05,16.9,46748.13,11.487,60,5-10y,14.73,north,A
ln_3cf873edba57,2023-03-31,0,38179.18,12.47,15006.89,7.859,36,5-10y,14.06,south,B
ln_35116c191d0b,2023-07-31,1,32383.3,25.94,38441.74,15.226,60,1-3y,12.54,north,B
ln_9c0d2cbafa21,2023-12-31,0,69459.74,6.84,18769.64,9.243,36,<1y,6.91,north,B
ln_4fa099069ec9,2023-09-30,0,139498.38,19.85,22545.15,8.989,36,5-10y,13.08,north,A
ln_25865362cbd0,2023-07-31,0,52228.28,17.17,11568.43,8.932,36,3-5y,12.9,west,B
ln_4fc739b00364,2022-07-31,0,23112.15,11.0,23612.92,9.941,36,5-10y,12.02,south,A
ln_4603e5013434,2023-02-28,0,33968.5,6.94,13449.93,7.433,36,1-3y,7.78,north,A
ln_bff6755ede8a,2023-01-31,0,28321.68,45.78,6278.14,16.633,36,1-3y,21.65,east,B
ln_8a07944b63d8,2023-12-31,1,74518.34,32.16,11841.85,18.642,36,1-3y,12.23,west,A
ln_9dfc81da730a,2023-01-31,0,33470.46,9.46,15625.56,6.989,36,1-3y,13.58,south,B
ln_68cfb5431118,2022-06-30,0,55093.75,26.45,6851.5,14.581,36,5-10y,15.48,west,B
ln_b673f9206d7b,2022-07-31,0,72856.27,22.47,3178.39,11.649,36,10y+,11.31,north,A
ln_87a34afcf5ad,2022-03-31,0,36549.11,21.24,15325.16,12.582,36,5-10y,17.4,east,A
ln_681b5a740a23,2023-01-31,0,57552.68,12.25,22253.34,8.174,36,10y+,9.48,south,A
ln_a65315eb39b8,2022-12-31,1,51479.29,28.29,20833.53,11.944,36,10y+,8.27,west,A
ln_cb7aed54b246,2023-12-31,0,73291.11,19.63,9781.91,10.178,36,1-3y,9.5,east,B
ln_9bacd6ac9902,2022-08-31,0,87952.2,30.88,15373.04,18.124,36,1-3y,21.18,north,A
ln_a2eb17f47f08,2022-08-31,0,115512.29,26.3,41432.03,11.259,36,5-10y,20.28,west,B
ln_6438bd66e31f,2022-08-31,0,56435.21,18.29,7030.74,8.0,36,10y+,13.18,east,A
ln_f49c3b38eea8,2022-02-28,0,76788.16,21.56,86246.38,13.167,60,1-3y,21.46,north,B
ln_466356d8f1c1,2023-03-31,0,76645.08,27.39,38073.69,13.061,36,5-10y,18.15,north,B
ln_00f67cd1fd31,2022-07-31,0,42735.09,18.64,4984.73,11.815,60,3-5y,9.69,north,A
ln_107dbedfa6e8,2023-10-31,0,61815.11,4.95,3936.04,8.593,60,10y+,23.2,north,A
ln_68b8b8a47a33,2022-06-30,0,39256.39,14.02,17223.73,9.511,36,3-5y,16.24,north,A
ln_b5f0e3f6820f,2023-09-30,0,18126.12,11.34,10648.67,11.289,60,<1y,19.84,west,A
ln_79db41835045,2022-12-31,0,49574.34,6.84,8808.58,8.114,36,1-3y,8.41,west,B
ln_ac7a828709eb,2023-11-30,0,35942.86,25.62,7199.19,12.18,36,5-10y,18.56,east,A
ln_983f9c50b0b4,2022-06-30,0,131794.66,17.84,28834.27,12.51,36,5-10y,18.06,north,A
ln_d52d73e1cc90,2023-08-31,0,48905.96,14.33,9175.57,10.704,36,5-10y,10.28,north,B
ln_38bc570644c0,2022-10-31,0,64444.61,15.07,8596.87,9.2,36,5-10y,8.1,north,A
ln_10b34f2204aa,2022-01-31,0,73885.04,22.04,13294.28,13.104,36,1-3y,7.88,north,B
ln_419fd48eabf2,2023-09-30,0,67746.6,19.6,10652.36,15.975,36,1-3y,5.38,south,B
ln_9bbe04c543f0,2022-06-30,0,105154.18,14.39,22426.17,8.343,36,3-5y,22.04,east,A
ln_cb13d5add7d5,2023-07-31,0,54811.06,22.9,12966.83,10.391,36,5-10y,20.82,west,B
ln_9886202f3959,2022-01-31,0,61897.26,20.89,7198.21,12.747,60,3-5y,11.87,west,B
ln_68d30fdeccba,2023-01-31,0,41037.77,34.72,14581.41,12.813,36,10y+,16.8,north,A
ln_971f0d756aa9,2022-01-31,0,113572.75,19.63,7734.73,12.146,36,1-3y,10.55,east,A
ln_43dc49a4c334,2022-03-31,0,52310.58,31.99,23484.55,14.873,36,<1y,8.88,west,A
ln_bc637f143133,2023-01-31,0,81732.09,12.84,40399.57,9.418,36,1-3y,9.74,west,A
ln_0241574beaf5,2022-02-28,0,84677.58,10.61,9637.22,10.323,36,10y+,19.53,south,A
ln_41c1fe82a5ee,2023-06-30,0,85056.15,26.87,3653.04,14.217,36,3-5y,16.75,east,A
ln_663a7f900650,2023-01-31,0,72087.78,18.44,43853.1,14.834,36,5-10y,9.2,south,B
ln_e49e5474b367,2022-06-30,0,55672.65,10.94,10507.56,7.379,60,10y+,15.15,west,A
ln_0090a4551962,2022-09-30,1,74672.27,17.32,19271.53,13.263,60,10y+,10.73,south,A
ln_13f0066bcfc3,2022-10-31,0,68397.17,30.5,14422.46,15.808,36,1-3y,8.57,south,B
ln_806dfc50935e,2023-10-31,0,49547.15,31.05,4029.49,17.719,60,1-3y,10.63,north,A
ln_b80bdd7fd1c8,2022-01-31,0,85545.82,11.67,4194.55,5.659,36,3-5y,11.15,east,A
ln_040509d9d68b,2023-12-31,0,119567.57,28.03,9715.98,14.393,36,10y+,13.06,south,A
ln_b887ec4b2631,2022-06-30,0,65180.17,24.68,14201.91,9.301,36,3-5y,18.09,east,A
ln_b400351dac4f,2022-01-31,1,65186.41,37.02,12576.92,18.377,36,1-3y,11.16,east,A
ln_04baae39a290,2022-09-30,0,45769.99,37.52,9890.64,13.712,36,3-5y,10.06,north,A
ln_887ce247d54a,2023-06-30,0,62401.52,18.73,13478.69,14.515,36,<1y,5.75,north,B
ln_e95cd78eba4b,2022-10-31,1,140251.88,26.66,26363.3,18.169,60,1-3y,12.14,west,B
ln_5a1b6a1fc267,2023-04-30,1,49816.54,21.4,8661.81,11.73,36,1-3y,11.06,east,B
ln_21baede75c45,2023-09-30,0,99995.48,33.56,8300.45,14.488,36,3-5y,20.23,west,A
ln_e09e43c18dbf,2023-07-31,1,104719.6,37.22,8002.37,14.762,36,3-5y,12.28,west,A
ln_c89ff38ca3b2,2022-12-31,0,36994.66,17.07,30005.39,10.498,36,5-10y,13.79,east,B
ln_97b7ca905dc3,2022-04-30,0,136780.98,27.55,11950.86,17.492,60,1-3y,12.19,east,A
ln_ecbab39a4379,2023-04-30,0,90955.97,21.52,4877.05,14.08,60,1-3y,17.18,south,A
ln_5817e14871f4,2022-12-31,0,63588.04,16.53,4990.29,8.679,36,10y+,20.63,east,B
ln_ab56cdcbd3cf,2022-01-31,0,65299.95,18.55,4766.13,7.586,36,5-10y,24.14,west,B
ln_1bc7b21f5780,2023-04-30,0,93476.38,3.16,6606.51,6.14,60,5-10y,22.54,south,B
ln_6eddef6b2ae6,2023-08-31,0,63651.41,23.97,20422.78,14.753,36,3-5y,9.48,east,B
ln_90c438cf8f10,2022-06-30,0,46706.85,30.17,32709.1,15.065,60,5-10y,17.49,south,B
ln_594b7e26b177,2022-07-31,1,50072.22,31.57,6444.28,13.558,36,<1y,10.31,north,B
ln_aedf4f7026a3,2022-11-30,0,34297.86,18.25,12896.07,10.319,36,1-3y,19.31,east,A
ln_4e5ccd7f25a7,2023-07-31,0,46041.6,23.97,20341.19,14.832,36,3-5y,8.35,west,B
ln_2ca2848f745f,2023-07-31,0,63754.45,19.19,11369.27,11.809,36,<1y,7.27,north,B
ln_475579d4d732,2023-12-31,0,38202.15,5.66,10709.05,8.251,60,5-10y,16.03,west,A
ln_3667fecd7885,2022-10-31,0,39098.67,23.66,25231.37,14.171,36,10y+,12.95,north,B
ln_6a9d36a8d577,2022-12-31,0,103836.5,30.99,9744.01,15.595,36,1-3y,12.26,west,A
ln_baceb87d3f95,2023-07-31,0,107640.32,19.78,20216.31,7.828,36,3-5y,15.05,west,A
ln_e90ede37076a,2022-06-30,0,52442.12,17.41,17617.51,8.242,36,10y+,14.57,west,B
ln_9a247ee42b4b,2022-09-30,0,58284.52,26.84,17446.74,12.634,36,1-3y,8.28,west,B
ln_201a36b5de62,2022-07-31,0,95839.4,4.98,5516.75,7.372,60,1-3y,6.51,south,A
ln_ac0053d5d8b7,2022-11-30,0,76927.12,10.46,39899.03,8.734,36,5-10y,19.44,north,A
ln_6f951ca1be75,2023-09-30,0,81428.49,22.94,19839.3,12.819,60,3-5y,6.63,south,A
ln_35fd0099227d,2022-05-31,0,37231.88,24.43,15759.23,14.315,36,3-5y,10.48,south,B
ln_ae4de8036004,2023-04-30,0,44500.53,26.62,32305.09,13.883,60,10y+,16.86,east,B
ln_f6aae4c8a947,2023-11-30,0,77699.15,30.9,8033.54,15.542,36,10y+,17.42,south,B
ln_2a273dd6abcb,2022-04-30,0,63616.2,41.98,9428.12,21.669,60,<1y,18.72,north,B
ln_4721bc655c04,2022-05-31,0,22596.34,22.22,15786.4,9.501,60,5-10y,21.38,north,A
ln_e0fa185548db,2023-11-30,0,24218.17,26.78,31164.39,12.676,36,1-3y,9.97,east,A
ln_e67ad6768007,2023-03-31,0,63975.5,24.22,18226.31,14.222,36,10y+,15.55,west,A
ln_f9c39a7a0278,2023-07-31,0,81167.4,17.58,5637.17,11.648,36,1-3y,9.67,north,B
ln_fbd189c81a0b,2023-09-30,0,31486.26,31.64,62702.78,13.143,60,1-3y,18.96,north,A
ln_5904aa0f500f,2022-05-31,0,72359.04,10.67,18604.18,8.229,36,10y+,8.94,south,B
ln_64c35702bbf1,2022-08-31,0,21425.23,30.46,13492.84,12.17,36,1-3y,6.58,west,A
ln_c6e600201f8c,2023-10-31,0,48847.58,9.56,7078.12,7.901,36,1-3y,10.64,east,A
ln_68572e8458ba,2022-07-31,0,44782.08,22.37,11726.68,13.66,60,5-10y,9.96,north,B
ln_1ab72d107d7c,2022-06-30,0,58758.34,14.85,14201.55,12.043,36,5-10y,9.88,north,B
ln_99c189cc5e2e,2023-11-30,0,77818.57,2.59,10005.0,6.218,36,10y+,16.77,west,A
ln_daa5331c13a6,2023-03-31,0,42762.23,25.27,16393.04,9.877,36,3-5y,13.61,south,A
ln_dac9ce35901b,2022-10-31,0,37200.86,30.66,14410.79,11.172,36,5-10y,23.34,east,A
ln_8613e48ca444,2022-01-31,0,30905.36,14.52,17209.86,11.265,36,1-3y,8.12,south,B
ln_ea44750e8f6c,2023-06-30,0,59703.8,11.48,6649.14,8.948,60,3-5y,15.89,south,A
ln_40e246aaaadb,2023-08-31,0,95847.48,23.26,48953.69,11.65,36,5-10y,21.17,east,A
ln_29929f23b23e,2022-07-31,0,66920.23,20.92,23432.79,12.096,36,3-5y,7.24,south,A
ln_e21df9da3e53,2022-05-31,0,67175.46,21.53,8585.77,12.825,36,10y+,12.9,east,A
ln_c584af6fdd8d,2023-05-31,0,53623.58,25.2,10688.49,13.519,36,10y+,10.24,west,B
ln_b22fe1730a19,2023-08-31,0,98803.94,33.93,71830.84,17.124,60,3-5y,18.97,north,B
ln_5fc5dafffc18,2023-11-30,0,60519.43,23.51,41352.58,13.127,36,3-5y,7.28,west,A
ln_a679151f565a,2023-10-31,0,51399.61,22.09,35649.12,12.35,60,1-3y,15.33,east,A
ln_c9ba625cb476,2022-08-31,0,90446.74,16.25,11520.95,8.975,60,3-5y,10.57,west,A
ln_4269d49ec246,2023-04-30,0,100076.13,28.16,13762.48,16.553,36,5-10y,11.56,north,A
ln_8663282e42b4,2022-10-31,0,84647.12,18.82,27945.54,14.065,60,10y+,14.1,west,A
ln_e84783e3795f,2022-03-31,0,57257.32,19.18,14464.64,12.403,36,1-3y,7.7,south,A
ln_0a9885c43aeb,2023-04-30,0,63396.33,22.28,9732.09,14.447,36,3-5y,10.32,west,A
ln_e70fa9f67de2,2023-02-28,1,24633.59,26.04,14646.97,15.589,60,1-3y,15.37,north,A
ln_a0216e4222d8,2022-02-28,0,69372.94,29.74,27267.56,13.554,36,10y+,15.37,north,A
ln_5557862ddc5c,2023-07-31,0,48505.21,43.03,26755.07,19.58,60,<1y,17.07,north,A
ln_656504ba1eff,2023-10-31,0,62388.6,19.71,27286.68,11.34,36,1-3y,15.05,north,A
ln_550138a55b55,2022-06-30,0,56199.99,22.25,17250.04,10.47,36,5-10y,23.45,west,B
ln_df08ed1682fc,2023-02-28,1,67877.08,28.56,24217.01,12.176,36,3-5y,16.4,north,B
ln_6e83d70f2ca3,2023-11-30,0,27277.67,13.33,27721.32,10.302,60,5-10y,14.03,south,A
ln_81187b612405,2022-04-30,0,106398.78,0.74,9244.34,3.5,36,5-10y,19.78,west,B
ln_f37e5b6196ba,2023-03-31,0,68998.79,24.6,8133.63,11.128,36,1-3y,17.71,south,A
ln_314f67ffb432,2022-06-30,0,55265.03,14.34,13241.47,14.414,36,<1y,4.78,north,A
ln_e8c57886744f,2023-11-30,0,56065.4,3.87,12521.11,7.144,36,3-5y,14.12,north,A
ln_1afe43b51325,2022-03-31,0,117767.36,22.44,4713.48,12.427,36,5-10y,16.21,east,A
ln_d4723ab19eca,2023-03-31,0,61685.01,30.19,6111.01,14.966,36,5-10y,15.16,east,A
ln_ad483b83768c,2023-12-31,0,39527.66,30.59,24504.14,15.621,60,10y+,13.27,east,B
ln_6f06027cf22d,2023-09-30,0,48826.99,9.79,18745.61,6.686,36,5-10y,13.16,east,B
ln_909e3315bb70,2023-01-31,0,75749.57,23.32,26514.75,10.955,36,5-10y,17.57,west,B
ln_4cf6c49c4035,2023-02-28,0,50111.63,21.56,13431.05,9.749,36,1-3y,18.84,north,B
ln_dc08e29e2fe3,2022-07-31,0,112841.57,20.24,8833.01,10.997,36,5-10y,7.67,south,B
ln_43d00b231721,2023-03-31,0,118340.01,16.57,29202.26,12.718,36,5-10y,7.56,east,A
ln_a22438c9c655,2022-11-30,0,68602.51,18.38,34162.61,8.665,36,1-3y,9.51,east,A
ln_5596dbd74576,2022-12-31,0,29543.15,23.64,43327.81,14.432,36,5-10y,10.32,south,B
ln_8ac911d36848,2023-05-31,0,101658.2,15.81,12192.96,12.312,60,10y+,16.92,north,B
ln_c45281dbddb9,2022-05-31,0,19356.75,0.63,26225.01,5.25,36,3-5y,8.82,north,A
ln_171b012bb2a0,2023-11-30,0,42712.8,13.71,5727.47,10.293,36,1-3y,7.37,east,B
ln_5213b08249dc,2022-12-31,1,95491.9,11.78,24000.0,7.742,36,1-3y,10.93,west,B
ln_9b05003cf507,2023-12-31,0,43902.41,28.23,5540.24,10.987,36,3-5y,24.7,east,A
ln_c861278ea467,2022-05-31,0,33875.13,21.15,6898.18,8.691,60,10y+,32.36,south,B
ln_0c84052da18c,2023-06-30,0,90418.87,28.31,7045.22,17.614,36,3-5y,7.32,south,A
ln_439a689f6978,2022-09-30,0,67374.94,10.27,14789.06,9.239,36,10y+,26.27,north,B
ln_f4dce3481c46,2023-10-31,0,66167.58,31.67,40671.09,11.818,36,10y+,18.96,west,B
ln_f68e1f79939b,2022-05-31,0,58751.8,14.04,23274.3,12.407,60,1-3y,17.71,west,A
ln_012b094a3dac,2023-08-31,0,34955.93,13.52,45122.48,10.234,60,10y+,16.76,east,A
ln_c15a16fdf20b,2023-12-31,0,62651.58,22.17,10404.66,10.457,36,1-3y,10.76,north,B
ln_82ebb9f34194,2023-11-30,0,102683.3,27.04,8520.53,13.778,36,10y+,17.64,south,B
ln_80bd7bc70472,2023-10-31,0,48202.89,21.23,4006.8,11.267,36,3-5y,11.36,south,A
ln_a2bcceae925e,2022-11-30,0,34810.38,16.89,7058.96,10.878,36,1-3y,13.21,south,B
ln_baf47503bacf,2022-10-31,0,44102.64,25.67,3473.67,10.853,36,10y+,12.3,south,A
ln_e345d371547f,2023-10-31,0,87058.67,13.91,13162.66,9.071,36,5-10y,13.61,west,B
ln_6b638d4cb9b4,2023-10-31,0,49833.62,16.17,7042.58,10.143,36,1-3y,12.64,south,A
ln_41f0df0007fb,2022-06-30,0,63801.7,10.0,29004.05,6.731,36,10y+,16.42,south,B
ln_a67ed43d6d17,2022-11-30,0,80806.09,25.31,8747.19,14.358,36,10y+,16.3,west,A
ln_a8ef677bdbbe,2023-10-31,0,53125.68,19.39,16697.89,11.915,36,10y+,15.57,north,A
ln_23cae1df5e44,2022-02-28,0,28374.91,9.32,65013.52,7.153,36,5-10y,18.44,north,B
ln_c7210e69d4f6,2022-06-30,0,94950.43,4.51,10230.8,7.167,36,3-5y,12.98,west,B
ln_3af8ad2d9284,2023-05-31,0,81259.82,22.57,12403.14,10.608,36,10y+,13.1,south,A
ln_4282d2a3d11d,2022-04-30,0,93709.14,22.08,53019.72,18.544,36,5-10y,8.68,east,A
ln_dc7e6ad4fe89,2023-06-30,0,81843.56,11.44,12106.87,6.544,36,<1y,16.52,north,A
ln_356d2857920c,2023-03-31,0,70778.11,9.43,15981.06,14.562,36,5-10y,10.25,west,A
ln_7264d70cb108,2022-06-30,0,40372.65,9.15,9941.37,10.049,36,3-5y,13.54,east,B
ln_fc11050f3ce8,2022-07-31,0,68544.94,21.95,7817.07,14.671,60,10y+,29.34,south,B
ln_61e1448dca31,2022-12-31,0,124151.68,16.24,11806.57,13.022,60,1-3y,8.42,north,B
ln_54cdfd4a8160,2023-04-30,0,46227.16,18.23,18416.22,13.349,36,5-10y,8.3,west,A
ln_a2cfa8a0b777,2023-05-31,0,72493.3,10.18,15170.44,9.548,60,1-3y,13.25,south,A
ln_db0db6c92ee9,2023-12-31,0,22492.0,36.53,21982.73,14.896,36,10y+,15.12,south,B
ln_1349c3a71ae4,2022-10-31,0,81125.9,32.52,5977.5,12.481,36,1-3y,7.89,south,B
ln_ee4b63ecfc5d,2022-07-31,0,33173.38,7.2,19366.99,9.454,36,1-3y,11.7,south,B
ln_f6692d62d21a,2023-07-31,0,65264.69,16.87,16238.08,10.019,36,1-3y,11.34,south,A
ln_d15aa4bedc90,2023-11-30,1,69930.05,36.82,8342.25,18.856,36,1-3y,18.22,east,B
ln_9952a568e65d,2023-08-31,0,44657.18,18.1,25002.24,15.182,60,<1y,8.56,north,A
ln_102b295e5a88,2023-07-31,0,69457.09,22.95,8262.92,12.064,36,<1y,13.62,west,B
ln_01fbb22e6964,2022-01-31,0,78395.99,31.19,8654.81,13.503,36,3-5y,6.14,east,B
ln_fe81ec220e00,2022-12-31,1,68665.22,15.59,33767.24,10.809,60,5-10y,12.67,west,A
ln_e68d10673b26,2023-12-31,0,65090.12,26.93,8861.16,15.531,60,1-3y,11.26,south,A
ln_d2b2af03ffa0,2023-11-30,0,47713.59,14.99,9009.99,10.047,36,10y+,15.0,north,A
ln_49a6afaecfc5,2023-02-28,0,58202.89,4.18,14190.33,5.938,36,3-5y,7.24,north,B
ln_2d15d4a807ec,2023-08-31,0,28975.61,17.19,22658.24,9.943,36,1-3y,15.79,east,A
ln_3578ffa37929,2023-11-30,0,67050.77,12.87,13966.99,9.727,36,10y+,12.06,west,A
ln_dba104a68fcb,2023-03-31,0,58314.95,15.09,12131.75,12.419,36,1-3y,15.1,west,A
ln_54e206131fa9,2023-07-31,1,66046.28,13.12,23984.92,8.931,36,3-5y,13.55,south,A
ln_e64188b7d251,2023-06-30,0,108280.76,30.92,9525.38,19.59,36,1-3y,10.93,east,A
ln_b50c689c7290,2022-04-30,0,53990.21,23.82,16723.5,9.395,36,5-10y,22.99,west,B
ln_ea421acd2e73,2022-08-31,0,74086.98,29.17,16291.16,13.358,60,3-5y,16.16,east,B
ln_ae88ab14ed4b,2023-07-31,0,69074.36,17.84,4768.85,12.417,36,5-10y,10.36,east,B
ln_84869383d1b2,2022-01-31,0,141332.8,0.6,3981.03,5.963,36,<1y,17.23,north,A
ln_4a37e59bfd21,2023-07-31,0,52882.8,25.21,12030.34,15.016,60,1-3y,8.6,east,B
ln_462e5036ae20,2022-08-31,0,170420.16,31.63,13467.8,15.52,36,1-3y,6.57,west,A
ln_db9afc99f37e,2023-12-31,0,57920.07,26.79,8933.69,13.427,36,10y+,19.02,south,B
ln_b13f304857d8,2022-09-30,0,92461.28,26.28,13175.43,13.323,36,1-3y,14.52,north,A
ln_0881e7ab2da8,2023-01-31,0,84085.49,16.9,18945.18,11.159,36,1-3y,13.24,north,A
ln_a5b3ba1512cc,2022-02-28,0,28939.88,23.66,5747.23,11.377,36,<1y,9.05,north,A
ln_642a5d9a7e1a,2022-01-31,0,88464.83,17.29,10978.25,8.232,36,<1y,8.79,south,A
ln_b29ef4870e5e,2022-05-31,0,68978.53,11.05,17333.7,9.297,36,1-3y,8.76,south,B
ln_f3e13b209094,2023-09-30,0,99129.11,15.62,20157.08,11.557,60,1-3y,8.44,east,A
ln_b863f191f56d,2022-11-30,0,48289.65,33.02,20874.3,15.904,36,1-3y,9.28,west,B
ln_3d1f760b8c3e,2023-02-28,0,59384.01,17.19,11516.39,8.833,60,3-5y,10.93,north,A
ln_648a53c7f802,2022-05-31,0,113300.87,16.92,4351.4,12.264,36,10y+,14.42,north,B
ln_5d41c3063cab,2022-01-31,0,64816.96,17.21,8093.44,13.778,60,1-3y,10.72,west,A
ln_0406ea845dbc,2023-03-31,1,41916.36,32.36,16355.44,12.464,60,3-5y,14.57,west,A
ln_70d4a3fea422,2023-01-31,0,67546.94,22.47,34524.08,16.883,36,5-10y,10.14,west,B
ln_088d9c0fec3b,2023-12-31,0,104849.21,10.64,4021.18,9.671,60,5-10y,15.1,east,B
ln_6e868a26b0a2,2023-12-31,0,37192.08,10.08,11667.04,6.683,36,10y+,14.98,south,A
ln_17fd0dc922af,2022-04-30,0,38966.73,23.51,11349.56,7.713,60,1-3y,11.74,east,A
ln_682aea067182,2022-02-28,0,60791.04,28.65,18509.11,13.815,36,<1y,11.36,south,A
ln_fd81ca119c87,2023-05-31,0,67939.56,12.98,12063.09,15.843,60,10y+,9.68,west,B
ln_bc92c17177d3,2023-10-31,0,76838.96,29.02,28151.66,12.87,60,<1y,5.76,north,A
ln_2ae95d317082,2023-12-31,1,74777.07,31.71,32279.07,15.088,60,10y+,19.54,south,A
ln_b688b212d627,2023-11-30,0,48164.85,14.56,14164.45,6.705,36,5-10y,15.17,south,A
ln_096db50b2a39,2022-02-28,0,105953.67,9.85,5580.99,6.801,60,5-10y,20.13,south,B
ln_f7c4c81174cc,2023-01-31,0,60183.42,10.0,24715.17,11.687,60,1-3y,10.96,south,A
ln_4d1766335898,2023-04-30,0,67180.21,33.19,8911.2,12.083,36,<1y,9.94,north,B
ln_6efa4a95553e,2023-11-30,0,37857.7,18.99,17626.57,9.99,36,<1y,7.05,south,A
ln_c6a1e4a0febf,2023-04-30,0,43901.07,12.54,30578.14,10.007,36,10y+,13.39,west,B
ln_8b8bfa4c2096,2023-12-31,0,111772.78,23.36,14687.89,10.976,36,10y+,27.29,west,A
ln_b90d76dfdda8,2023-08-31,0,58794.36,15.16,10980.83,9.709,36,1-3y,6.54,east,A
ln_c8dddf8517dc,2022-04-30,0,107617.45,24.52,24538.01,11.325,36,5-10y,19.37,north,B
ln_dbe000f3a738,2022-10-31,0,62850.52,27.61,23181.2,15.174,60,1-3y,11.47,south,A
ln_ec198d9beaf3,2022-01-31,1,62126.79,29.93,6871.37,13.367,36,<1y,14.22,east,A
ln_6f95728688d1,2022-09-30,0,66088.56,31.27,18190.78,16.83,60,5-10y,13.68,east,A
ln_fd6a3f94469d,2023-11-30,0,110006.32,22.32,17088.2,10.286,60,1-3y,20.17,north,A
ln_06bb02bda4ac,2023-07-31,0,68484.79,20.48,23142.01,11.035,36,5-10y,9.83,south,B
ln_9a57c7084ef2,2022-03-31,0,111724.26,12.31,20624.58,7.902,36,10y+,14.08,east,A
ln_f8b4d937e8be,2022-12-31,0,66075.53,19.47,7024.32,12.535,36,<1y,10.21,north,A
ln_fabac7603e1e,2022-07-31,0,101720.15,7.5,18307.61,6.222,36,10y+,16.12,north,B
ln_433b7b226ed5,2022-10-31,0,71831.72,25.51,7257.43,14.89,36,3-5y,12.57,south,A
ln_892554654f7c,2022-02-28,0,32946.44,21.99,9570.84,14.211,36,<1y,10.58,east,A
ln_6a889bb45762,2023-02-28,0,34585.29,25.34,8154.57,9.925,36,3-5y,22.66,east,A
ln_bcc597ca3792,2022-07-31,0,43243.58,18.43,14949.45,11.02,60,10y+,21.09,north,A
ln_ffbb692b4fa6,2022-12-31,0,42446.34,37.33,17065.52,16.691,36,1-3y,16.79,east,A
ln_37fb50ceec36,2022-07-31,0,68365.27,5.01,9160.23,5.53,36,1-3y,13.82,north,A
ln_9d2344970f44,2023-02-28,1,71099.43,26.48,37836.27,12.796,60,<1y,10.71,west,A
ln_04a86ba9e1ed,2023-06-30,1,49287.68,28.39,17979.39,13.142,36,5-10y,8.19,north,B
ln_a171921dc279,2022-02-28,0,66618.96,19.17,19523.65,11.679,36,5-10y,10.66,south,A
