loan_id,as_of_date,default_flag,annual_income,debt_to_income,loan_amount,interest_rate,term_months,employment_length,credit_history_length,region,fairness_group
ln_120c1473da1e,2024-09-30,0,58844.48,33.32,6555.24,22.373,36,3-5y,13.96,south,A
ln_521f0fb7485d,2024-09-30,0,46334.29,19.92,14118.69,15.818,36,1-3y,8.97,south,B
ln_d7017240f7a4,2024-09-30,0,83732.98,23.17,11690.71,13.753,60,5-10y,14.77,east,A
ln_aa19e4de674e,2024-09-30,0,47012.67,34.91,11138.79,14.104,36,10y+,18.67,south,A
ln_acd4ea074c01,2024-09-30,1,46799.68,35.47,16014.83,21.37,36,<1y,6.47,east,A
ln_d09ceb470758,2024-09-30,1,28242.14,26.3,10479.57,23.355,60,3-5y,9.85,west,A
ln_775fffebb525,2024-09-30,1,59417.27,39.75,4933.55,22.592,60,<1y,16.58,west,A
ln_1bea6c59f672,2024-09-30,0,42748.63,26.43,14726.2,17.648,60,3-5y,20.59,west,A
ln_a4ecf5fc0559,2024-09-30,0,65146.87,16.93,9174.71,11.41,36,10y+,21.42,south,B
ln_2d636bbcd5fb,2024-09-30,1,36734.53,32.76,8523.17,18.934,60,1-3y,12.86,north,A
ln_c33340e576c0,2024-09-30,0,60060.31,17.89,20719.42,13.342,60,1-3y,6.2,east,A
ln_9c4f5f4a6d8e,2024-09-30,0,53003.03,18.83,6238.77,15.862,36,3-5y,7.73,south,B
ln_ec2c146807ef,2024-09-30,0,57530.81,26.25,14726.88,16.502,36,<1y,5.43,east,A
ln_ad4cc7d3ed99,2024-09-30,0,32653.82,31.99,18172.24,14.598,36,1-3y,12.58,north,B
ln_7ea4fdffca53,2024-09-30,0,46784.77,32.62,9506.8,20.402,36,<1y,5.48,west,A
ln_47a121d3c0df,2024-09-30,0,29851.98,31.37,27844.83,16.367,36,1-3y,11.1,east,A
ln_5ce019e6fb96,2024-09-30,0,54509.26,25.94,14157.73,18.798,60,5-10y,13.96,west,A
ln_d42a9f5f7863,2024-09-30,0,56760.95,35.22,22569.56,21.158,36,1-3y,16.04,north,B
ln_5ed10a9899a2,2024-09-30,1,71098.87,36.36,8700.65,19.666,60,<1y,15.46,east,A
ln_1c1284769101,2024-09-30,1,94627.5,32.01,16629.62,19.425,36,1-3y,13.91,east,A
ln_a3585d301da9,2024-09-30,0,41257.35,31.79,19254.34,15.433,36,<1y,10.14,south,B
ln_467ed2a17fa6,2024-09-30,1,58523.71,36.81,12145.68,17.522,60,<1y,4.93,south,A
ln_1c70260868ab,2024-09-30,0,34307.33,26.27,12670.81,15.187,60,10y+,9.84,west,B
ln_025ffd663303,2024-09-30,0,42395.11,29.67,8952.51,20.038,60,3-5y,15.71,north,A
ln_49970239b234,2024-09-30,1,47955.32,21.64,12948.52,16.311,60,10y+,15.6,south,A
ln_837e959a8083,2024-09-30,0,55795.81,40.8,11606.63,21.187,36,1-3y,17.92,west,A
ln_2221ae702080,2024-09-30,1,77576.24,32.21,12687.2,20.591,36,5-10y,13.19,east,B
ln_3608d9eb69a8,2024-09-30,0,43889.84,22.73,5792.06,17.653,36,1-3y,10.45,south,A
ln_fa180d3657e9,2024-09-30,0,42689.94,20.76,7780.67,18.861,60,<1y,13.55,east,A
ln_1bee062c03ea,2024-09-30,1,45070.88,30.32,8042.38,15.994,60,1-3y,13.41,east,A
ln_45e68ae86c60,2024-09-30,1,40657.27,31.31,16510.84,15.33,36,<1y,10.39,south,B
ln_9cc9684d89d7,2024-09-30,0,105530.61,33.87,7313.23,18.789,36,1-3y,12.12,south,B
ln_ff8e49ba6b23,2024-09-30,1,26922.11,34.48,10340.84,19.146,36,1-3y,13.38,south,B
ln_c8a529833732,2024-09-30,0,31068.45,37.92,10324.13,18.996,36,3-5y,17.53,east,B
ln_f0d5733ffea2,2024-09-30,1,26789.63,29.42,24386.9,16.115,36,10y+,12.6,west,A
ln_00af935acf70,2024-09-30,0,47854.46,19.21,1546.56,18.406,36,3-5y,13.16,north,B
ln_cfc0b32d0a84,2024-09-30,0,27185.96,24.1,41555.82,17.432,36,5-10y,18.06,east,A
ln_604060b75470,2024-09-30,1,65747.29,35.35,11911.23,21.081,60,1-3y,16.46,east,A
ln_4c5402c0820f,2024-09-30,0,87234.0,38.9,17596.41,17.041,36,<1y,8.99,west,B
ln_c3db0024a45e,2024-09-30,0,44054.12,17.89,41296.21,18.54,60,10y+,16.61,east,B
ln_9792424e2788,2024-09-30,0,40102.61,34.54,17604.32,19.808,36,5-10y,10.16,south,A
ln_e0031ac87ede,2024-09-30,0,47707.26,23.74,19575.8,14.79,36,1-3y,10.1,south,A
ln_c32d9340c16f,2024-09-30,0,85666.97,36.44,11314.1,19.741,60,<1y,15.14,south,A
ln_225bb3470f6a,2024-09-30,0,44373.77,30.57,8256.06,19.852,36,1-3y,14.16,south,B
ln_3ad516eb9a78,2024-09-30,0,50560.06,30.3,18603.3,21.058,36,3-5y,15.04,west,A
ln_a0783755b546,2024-09-30,1,117816.66,30.43,36194.98,18.502,36,1-3y,9.66,east,B
ln_4d8acb2658b6,2024-09-30,0,67396.31,24.29,8333.89,17.114,60,3-5y,11.19,west,B
ln_c004d2e80abb,2024-09-30,0,108390.13,23.67,18538.98,14.138,60,5-10y,14.93,south,A
ln_ebae328f1c81,2024-09-30,1,50713.44,45.03,26794.59,19.985,36,5-10y,17.5,east,B
ln_100b294b4073,2024-09-30,0,94153.85,27.05,13306.55,14.22,36,10y+,22.41,south,A
ln_b60b31f9e41c,2024-09-30,1,50780.06,33.64,5521.12,18.758,60,10y+,13.97,south,B
ln_2ecb4d96eeec,2024-09-30,0,94653.39,30.48,6930.42,19.612,60,<1y,20.89,west,A
ln_be09b33c0e60,2024-09-30,0,83978.58,27.89,10234.92,16.41,36,1-3y,25.59,north,A
ln_52fefc7a4954,2024-09-30,0,63605.94,34.8,19225.14,22.508,60,1-3y,9.11,west,A
ln_a6227e62a072,2024-09-30,1,74673.68,43.08,6530.17,24.644,36,<1y,8.86,south,A
ln_13496586cd08,2024-09-30,0,82410.33,23.95,12013.99,13.808,36,<1y,14.74,east,B
ln_84d32e19a817,2024-09-30,0,35479.55,39.61,3227.16,18.49,36,3-5y,10.76,west,B
ln_1eae9214b426,2024-09-30,0,38259.4,33.35,13899.41,21.931,60,<1y,7.52,north,A
ln_009474eadab7,2024-09-30,1,61197.48,17.16,16218.67,8.832,36,<1y,10.76,north,A
ln_255b2cb156ef,2024-09-30,0,79884.15,38.63,10664.78,20.758,36,3-5y,12.19,south,A
ln_082d7aa0e458,2024-09-30,0,38115.61,19.57,14039.07,18.598,60,1-3y,15.66,north,B
ln_d37e4a0ef7bc,2024-09-30,0,75842.92,27.73,9437.62,18.131,60,<1y,11.26,west,A
ln_a38003798ac8,2024-09-30,1,38605.59,35.94,23274.09,19.142,36,5-10y,15.0,east,A
ln_db5d9e31b0c4,2024-09-30,0,51712.47,17.99,24615.63,15.289,36,<1y,5.43,north,B
ln_ab5c8fd69d14,2024-09-30,0,27534.11,26.37,11886.52,18.528,60,5-10y,13.37,west,B
ln_2c2d92927cbc,2024-09-30,0,44429.97,29.5,42440.39,17.82,36,3-5y,10.58,south,A
ln_bc73415885e5,2024-09-30,0,52285.83,26.69,10621.42,22.237,60,1-3y,17.48,west,A
ln_0339336c4550,2024-09-30,0,52497.91,30.14,23443.67,15.946,36,1-3y,13.11,east,A
ln_547f300aeaa3,2024-09-30,0,53713.07,32.71,9703.88,24.307,60,<1y,4.44,west,A
ln_f379b67f2973,2024-09-30,1,39578.01,26.2,7071.71,16.761,36,1-3y,9.49,east,A
ln_7ea2aa95c799,2024-09-30,0,39861.89,30.38,10875.89,20.281,60,1-3y,8.42,west,B
ln_fe9d9508d6ea,2024-09-30,1,86977.86,42.01,10909.94,23.245,60,1-3y,17.71,south,A
ln_cbcb9e59aec4,2024-09-30,1,41889.44,39.12,11455.22,22.666,36,<1y,14.87,west,A
ln_ba6e916f768e,2024-09-30,0,79617.82,40.05,13455.65,22.615,36,<1y,5.29,north,B
ln_9b8f9eef53ad,2024-09-30,0,51585.75,26.23,11074.11,21.002,36,<1y,11.44,east,B
ln_642610a8951e,2024-09-30,1,25667.7,32.32,16896.73,19.943,60,1-3y,14.12,west,A
ln_95a40e726b25,2024-09-30,1,55272.05,41.7,8959.92,19.298,36,10y+,15.76,south,B
ln_5dd9c7ea5869,2024-09-30,1,56976.95,27.95,26036.05,15.977,36,<1y,10.21,west,A
ln_3318f3aed11e,2024-09-30,1,39226.83,42.53,21476.21,21.257,60,1-3y,8.94,west,B
ln_3157fe5e2d05,2024-09-30,0,58268.81,28.27,25107.23,16.091,36,<1y,15.63,east,A
ln_43e366074706,2024-09-30,0,45556.4,28.24,19624.06,19.319,36,1-3y,12.67,east,B
ln_9fea71036b3e,2024-09-30,0,92191.66,11.32,10454.45,12.911,36,1-3y,17.2,west,A
ln_388de30149e1,2024-09-30,0,38430.1,37.13,6825.73,18.503,36,<1y,7.3,south,B
ln_dbd55f0c075b,2024-09-30,0,128600.86,29.82,18674.06,14.773,36,3-5y,12.89,south,A
ln_b132f2262257,2024-09-30,0,111210.8,26.68,10434.37,15.672,36,1-3y,6.94,west,A
ln_0ebab8ea70b5,2024-09-30,0,74291.99,7.52,14988.68,11.294,36,3-5y,11.38,west,B
ln_49313ec7d5dc,2024-09-30,1,56852.65,25.06,6630.34,18.887,36,5-10y,13.01,east,B
ln_7883781e5cee,2024-09-30,0,63701.78,24.33,53617.97,14.954,36,3-5y,9.35,west,A
ln_2c791df479e9,2024-09-30,0,73360.37,24.78,28368.61,15.89,36,5-10y,13.88,west,B
ln_ce7c7cebbd3f,2024-09-30,0,65061.9,18.81,18925.75,10.594,36,1-3y,12.91,north,B
ln_6765ebd3103d,2024-09-30,0,75942.24,28.93,19275.21,19.577,36,5-10y,13.93,north,B
ln_920c17728b01,2024-09-30,1,60613.08,21.89,52307.56,18.028,60,1-3y,17.16,north,B
ln_f04efe7d5490,2024-09-30,1,60922.85,22.32,8214.66,16.301,36,5-10y,17.52,west,B
ln_5bcf9a3101ce,2024-09-30,1,64530.32,21.75,28077.83,15.095,36,10y+,15.06,south,A
ln_800150c9e098,2024-09-30,1,67064.19,27.07,14779.27,15.923,36,5-10y,9.48,north,B
ln_f99ec06c0573,2024-09-30,0,102032.7,16.24,5647.74,11.445,36,<1y,27.12,west,A
ln_1f4563c902c9,2024-09-30,0,71097.55,15.9,12734.75,17.03,36,1-3y,11.69,south,B
ln_249eb8838bee,2024-09-30,0,64067.83,33.03,7827.51,16.413,36,1-3y,9.58,north,B
ln_5633d5a81ea2,2024-09-30,1,32365.73,28.21,20749.3,17.668,60,5-10y,15.98,north,A
ln_a1238b7b6a53,2024-09-30,1,99916.87,38.83,8229.59,22.72,60,1-3y,17.28,west,A
ln_8e491efdf7e0,2024-09-30,0,55198.67,37.71,42245.99,20.583,36,1-3y,11.88,north,A
ln_53128613c7a4,2024-09-30,1,111431.22,50.53,25002.72,24.352,60,<1y,7.59,west,B
ln_6f336b2e0ea8,2024-09-30,0,104123.04,26.05,8157.06,20.87,36,1-3y,10.92,south,A
ln_4d6ace918781,2024-09-30,0,157274.14,25.76,18053.45,16.408,60,3-5y,16.77,west,B
ln_c3dcb462abcc,2024-09-30,0,62601.4,29.18,7509.73,16.794,36,1-3y,14.39,east,A
ln_07740cbb1913,2024-09-30,0,31369.88,46.24,22199.37,22.953,36,<1y,20.18,west,A
ln_ba4dbd87bc55,2024-09-30,0,27840.26,24.44,2974.7,16.57,60,<1y,18.8,south,B
ln_20d46b0cad3e,2024-09-30,0,118866.5,24.69,13054.16,16.972,36,<1y,8.32,south,B
ln_42aeea751a7e,2024-09-30,0,52274.03,34.85,7930.02,19.665,36,<1y,3.87,west,B
ln_677f12fadaf5,2024-09-30,0,55569.48,21.63,15090.75,13.784,36,<1y,11.39,south,A
ln_4045dd364685,2024-09-30,0,87202.04,46.04,17449.61,26.614,60,1-3y,9.1,north,A
ln_2e641f132c93,2024-09-30,0,16135.81,20.69,18062.14,12.129,36,10y+,17.8,north,A
ln_5c5ee1ee9b7a,2024-09-30,1,59075.86,41.76,8417.3,18.612,36,<1y,16.54,west,A
ln_831e05eeeaf5,2024-09-30,1,26475.52,29.62,27934.82,22.77,60,1-3y,7.05,south,B
ln_7b5858ad30f0,2024-09-30,0,65148.53,28.61,20801.76,19.258,36,<1y,4.2,east,A
ln_347a4c57a4d5,2024-09-30,1,61690.82,32.48,34003.18,21.388,36,<1y,4.5,south,B
ln_1f8d071b0a35,2024-09-30,1,57565.74,34.77,36187.22,22.241,60,3-5y,13.56,south,A
ln_6bee478f41fd,2024-09-30,1,87137.57,21.42,18394.07,14.459,36,1-3y,15.54,east,B
ln_707158351d6a,2024-09-30,1,130068.52,38.9,26679.04,24.16,36,<1y,8.52,east,A
ln_96b1f106a0bc,2024-09-30,0,53151.25,24.34,16469.73,17.304,36,1-3y,12.52,north,A
ln_e1d898e8eb49,2024-09-30,0,135916.13,13.15,10890.12,11.703,36,10y+,15.4,east,B
ln_0a53675a4962,2024-09-30,1,42034.12,38.98,49720.03,19.095,36,1-3y,10.37,west,B
ln_2a00f8b9720c,2024-09-30,0,71474.28,31.89,33440.91,18.415,60,5-10y,13.65,west,A
ln_2b5b64807655,2024-09-30,0,47653.63,34.76,9988.55,19.081,36,<1y,10.96,north,A
ln_88a2ce0af658,2024-09-30,1,115714.35,43.12,42021.2,25.232,36,<1y,9.21,west,A
ln_29f1c8868141,2024-09-30,1,30062.24,37.88,43950.17,20.06,36,5-10y,19.27,east,B
ln_c98650df41a4,2024-09-30,0,24295.82,24.87,27641.42,16.845,36,3-5y,20.17,north,A
ln_ba6a6548b9ec,2024-09-30,0,21254.87,21.21,12020.98,17.455,36,1-3y,7.85,east,A
ln_47cd1376c0e3,2024-09-30,1,21317.32,25.45,5670.3,17.545,60,<1y,11.23,south,B
ln_bf55a6fb8271,2024-09-30,0,67941.05,26.45,9172.31,17.783,36,<1y,6.06,west,A
ln_cf9273c0a8e0,2024-09-30,1,19273.57,24.64,13220.58,15.912,60,1-3y,8.25,east,B
ln_1e069b6b6368,2024-09-30,0,50128.23,21.48,9111.53,15.682,36,1-3y,12.24,north,A
ln_0f9d20d1eb41,2024-09-30,0,41600.53,32.95,20443.52,15.771,36,1-3y,16.12,south,B
ln_e1f14e05f852,2024-09-30,1,34974.27,37.21,23221.0,21.254,36,<1y,7.69,south,A
ln_991b269b5154,2024-09-30,0,100196.49,33.31,15803.1,16.609,60,1-3y,21.9,west,A
ln_df7c8ef99b91,2024-09-30,0,33298.52,13.21,8548.85,9.776,36,1-3y,19.62,north,B
ln_8bcbdb3105ea,2024-09-30,1,69222.98,29.57,13799.12,16.066,36,1-3y,11.52,north,A
ln_10b55fb6212c,2024-09-30,0,36842.13,26.0,16006.79,15.735,60,5-10y,9.6,west,A
ln_2c704dcf4c6a,2024-09-30,0,65515.34,22.92,14671.5,16.8,36,<1y,13.74,south,A
ln_d3b5667cd1d4,2024-09-30,0,73254.56,33.9,9577.47,18.448,36,3-5y,9.19,south,A
ln_9ac5539d08d2,2024-09-30,0,98776.2,32.69,11923.54,19.218,60,<1y,6.18,north,A
ln_2a96ceeebc61,2024-09-30,0,43722.48,31.84,12790.45,15.682,60,10y+,16.23,east,A
ln_87cb79bef048,2024-09-30,1,31423.92,37.07,16330.5,17.4,60,<1y,13.68,west,B
ln_aaf2b7622e6b,2024-09-30,1,48257.67,27.28,48178.73,15.465,36,5-10y,14.39,north,B
ln_c2bea576be81,2024-09-30,0,80471.64,31.74,5423.76,19.884,60,10y+,13.65,east,A
ln_1c9b23fbf09a,2024-09-30,1,28956.39,43.87,30444.08,20.871,36,10y+,18.29,west,A
ln_6ad6d689e794,2024-09-30,0,46436.54,32.45,34219.44,17.984,36,5-10y,11.32,south,B
ln_5c4403deffd9,2024-09-30,0,42514.22,31.7,18380.41,21.316,36,1-3y,5.04,south,A
ln_d78fb02fb13e,2024-09-30,0,60516.07,28.41,15175.77,15.233,36,<1y,15.21,west,B
ln_fbc90849d567,2024-09-30,0,56705.61,37.91,19449.87,22.127,60,1-3y,7.88,east,B
ln_9b0ce702f5e7,2024-09-30,1,36738.8,31.69,19523.63,18.137,36,<1y,12.12,south,B
ln_4b8609783ed4,2024-09-30,0,33259.3,40.33,10482.59,19.336,36,3-5y,8.45,east,B
ln_a70b8e5e3569,2024-09-30,0,102830.83,14.04,17018.2,11.907,36,1-3y,7.34,north,B
ln_c51e6c23c731,2024-09-30,1,33977.51,32.6,6607.5,19.079,36,<1y,7.7,north,A
ln_24b22ca640ba,2024-09-30,0,106344.33,34.88,34097.55,16.506,36,<1y,9.82,east,A
ln_f70f096d0d26,2024-09-30,0,44120.11,27.87,12214.51,15.892,36,3-5y,11.97,north,B
ln_b8ded9c6936e,2024-09-30,1,57844.93,28.76,11357.47,23.006,60,1-3y,10.78,north,A
ln_3d854202f042,2024-09-30,1,43906.35,36.63,29119.39,24.312,60,<1y,4.98,west,A
ln_23cb7f8de06f,2024-09-30,0,23830.75,20.14,16535.39,12.922,36,<1y,11.15,east,A
ln_22ae97ddf835,2024-09-30,0,31764.14,36.12,39826.64,18.702,36,<1y,11.85,west,B
ln_299e462ab3f8,2024-09-30,0,90998.0,29.15,24116.88,21.232,60,1-3y,13.33,east,B
ln_5da31d6c200d,2024-09-30,1,34245.87,28.01,17876.02,19.462,60,1-3y,11.3,west,B
ln_ba82ee55203d,2024-09-30,0,62652.28,17.44,29139.54,14.107,36,<1y,7.01,east,B
ln_5fea41e94183,2024-09-30,0,28066.63,33.35,13192.25,16.095,36,1-3y,14.39,west,B
ln_830df3ddc5e6,2024-09-30,1,68384.02,27.23,16332.61,15.498,36,1-3y,10.18,north,A
ln_17b73560d3c1,2024-09-30,0,88059.03,21.04,13410.87,16.534,60,10y+,11.79,north,B
ln_34ae18e802d3,2024-09-30,0,121525.58,20.61,29236.22,12.078,36,1-3y,24.27,south,B
ln_b0a973d353cb,2024-09-30,0,38673.02,38.76,26082.14,19.828,36,1-3y,6.22,north,A
ln_8161dbf2c3ae,2024-09-30,1,46676.23,42.76,11813.47,24.879,36,<1y,8.73,south,A
ln_33e7ce08acc0,2024-09-30,0,40526.89,29.01,7027.47,18.445,60,5-10y,14.06,east,A
ln_c543134dc0dd,2024-09-30,1,87655.23,49.67,16898.47,21.018,60,1-3y,13.41,north,B
ln_ac7c8f553e70,2024-09-30,1,37709.21,25.54,10295.43,18.297,60,5-10y,12.66,west,A
ln_e4fa727766b4,2024-09-30,0,17503.02,18.96,5605.64,12.476,36,1-3y,5.82,west,A
ln_392111a4cbe9,2024-09-30,1,54073.26,27.99,13402.86,19.979,36,3-5y,7.91,north,A
ln_f361d7f781a5,2024-09-30,1,45480.6,26.48,9075.11,17.594,36,5-10y,13.68,east,A
ln_68902b2e12d3,2024-09-30,1,56088.59,27.18,9979.75,17.077,36,1-3y,14.46,west,A
ln_9e58515d08cf,2024-09-30,0,32309.76,20.18,13613.21,15.084,36,1-3y,12.4,west,A
ln_c7c0dbfadc03,2024-09-30,0,32166.89,34.56,41141.46,19.787,60,1-3y,16.93,north,B
ln_a0bbc76a9d65,2024-09-30,0,67796.08,41.09,13655.33,22.806,60,<1y,8.05,north,B
ln_a5c1b42544ef,2024-09-30,1,40256.87,24.34,8282.81,22.258,60,1-3y,9.13,south,A
ln_8e558c16efa2,2024-09-30,0,44472.34,28.54,6290.11,20.661,60,<1y,6.98,south,A
ln_dc772ff48b8d,2024-09-30,1,36287.26,43.64,30735.88,23.43,36,<1y,9.95,south,B
ln_97fae291701a,2024-09-30,1,48021.42,44.23,26742.68,24.607,60,1-3y,6.33,west,A
ln_5e3cf0ea8fa8,2024-09-30,0,41554.13,20.1,11779.6,14.399,36,10y+,13.55,south,A
ln_75053df42c2c,2024-09-30,0,45298.94,29.22,14801.85,17.43,36,1-3y,21.64,south,A
ln_f10bf0d9135b,2024-09-30,0,57203.99,33.1,22915.26,18.032,36,1-3y,14.17,south,B
ln_bb8d671a7c5e,2024-09-30,0,56289.9,29.39,9472.96,15.888,60,1-3y,12.84,north,A
ln_bf99a8365b01,2024-09-30,0,65967.43,23.92,16666.17,14.433,60,5-10y,21.92,south,B
ln_1372942e3ddd,2024-09-30,0,38114.44,28.38,12544.27,14.005,36,<1y,14.25,west,A
ln_4ecf262d69a9,2024-09-30,0,66831.88,25.25,20313.11,18.358,36,10y+,19.12,south,A
ln_b140f6b6ccbd,2024-09-30,1,109120.01,36.57,7888.41,17.585,36,<1y,10.6,east,B
ln_27b7b5752877,2024-09-30,0,81520.89,35.93,17748.61,17.103,36,<1y,8.12,south,A
ln_c46d2b85d2c4,2024-09-30,0,43035.14,33.37,11135.39,21.231,36,5-10y,13.7,east,B
ln_87058b0b5fd1,2024-09-30,0,39741.44,26.48,12685.38,16.862,60,5-10y,7.14,north,A
ln_00b935256d53,2024-09-30,0,60678.8,23.3,7493.93,16.454,36,5-10y,11.05,east,B
ln_5056310e53ee,2024-09-30,1,254370.95,38.44,36488.8,22.136,60,<1y,13.91,west,A
ln_57d66759e152,2024-09-30,1,26485.69,28.45,22331.93,16.859,60,3-5y,13.82,west,B
ln_249eda62e852,2024-09-30,0,62653.18,29.86,8356.15,17.321,60,3-5y,8.22,west,A
ln_0f509bfc547e,2024-09-30,0,34525.75,28.52,19243.29,14.729,36,3-5y,24.32,west,B
ln_ff87210fb272,2024-09-30,0,76333.13,40.41,13053.73,20.004,36,5-10y,12.86,north,A
ln_9ae40f50db65,2024-09-30,0,46446.08,47.99,10815.72,23.961,60,5-10y,19.53,south,B
ln_fe1fe91efe31,2024-09-30,1,96341.67,36.15,8608.14,19.184,36,3-5y,14.88,north,A
ln_439796d087ea,2024-09-30,1,101998.85,25.84,9431.23,19.409,36,3-5y,10.61,east,B
ln_37cdac2bc523,2024-09-30,0,44580.53,16.32,16806.55,11.831,60,3-5y,16.65,north,A
ln_22743b940745,2024-09-30,1,86211.0,32.53,10095.47,19.767,36,<1y,13.4,south,A
ln_fd27f85be646,2024-09-30,1,79845.37,28.94,27725.5,16.648,60,1-3y,12.22,west,B
ln_9d5432119aeb,2024-09-30,0,66390.89,27.26,33450.25,16.389,60,<1y,15.31,west,A
ln_574fb15ef0bc,2024-09-30,0,150188.69,29.3,11962.33,17.601,60,<1y,14.01,west,A
ln_fa3c5baa2ad9,2024-09-30,0,45573.85,28.1,12697.24,16.729,36,1-3y,11.2,west,B
ln_d7c98c44442e,2024-09-30,1,49592.56,29.89,9505.74,19.577,60,5-10y,9.37,east,A
ln_29fa9bdc2261,2024-09-30,0,47848.87,27.94,9443.05,16.767,36,5-10y,13.26,south,B
ln_c36e464c4273,2024-09-30,0,61389.79,11.83,4604.09,11.756,60,<1y,11.85,south,B
ln_04ca5e0302db,2024-09-30,0,75619.89,19.33,22671.51,16.982,60,1-3y,14.11,east,B
ln_9c1633a78efd,2024-09-30,0,25124.42,20.98,27989.2,9.387,36,10y+,22.72,west,A
ln_c66e64c6761c,2024-09-30,0,73090.09,21.71,6924.79,17.04,60,3-5y,20.62,west,A
ln_6c33729e3fda,2024-09-30,0,41438.05,24.34,7944.49,19.335,60,<1y,9.35,east,A
ln_9f8f8f09fc9c,2024-09-30,0,68511.15,23.3,12825.68,13.15,36,5-10y,20.02,east,A
ln_0648019f6b16,2024-09-30,0,43444.8,29.94,20675.26,21.715,60,5-10y,18.52,north,A
ln_74ec89612cc4,2024-09-30,0,18984.81,38.72,22331.54,18.169,36,5-10y,17.64,north,B
ln_4511f5ad004c,2024-09-30,0,46657.13,30.36,8989.32,22.465,36,1-3y,6.29,north,B
ln_f208a217904f,2024-09-30,1,48867.82,21.27,15003.73,12.716,36,10y+,9.07,north,B
ln_67e75f90a8c6,2024-09-30,0,32128.09,23.13,15843.58,17.009,36,3-5y,19.19,west,A
ln_014f8e8c36ec,2024-09-30,0,46109.45,26.87,5563.62,20.254,60,<1y,8.69,west,A
ln_b80a64b56a2d,2024-09-30,1,71183.15,19.13,14856.39,14.169,36,1-3y,19.89,south,A
ln_f6346405e9ad,2024-09-30,1,33000.56,27.53,16987.64,17.798,36,<1y,8.28,south,B
ln_e8bce76f8b7c,2024-09-30,1,88836.79,44.52,29869.5,22.332,36,3-5y,13.17,west,B
ln_b501f44c5d25,2024-09-30,0,41309.19,27.96,12191.95,18.823,36,<1y,3.96,south,B
ln_c043e8a2f64a,2024-09-30,0,49031.41,36.71,12878.42,20.986,36,<1y,6.77,north,A
ln_2c4da8d6c0de,2024-09-30,0,36470.44,26.49,4908.5,16.388,60,<1y,16.09,east,A
ln_36fc0e991d32,2024-09-30,0,56652.19,19.69,10390.15,13.134,36,1-3y,15.21,north,A
ln_f31926eca240,2024-09-30,0,56518.26,30.16,9336.79,20.069,60,5-10y,18.77,west,B
ln_537e2cabd143,2024-09-30,1,37640.67,38.01,4941.37,18.907,36,1-3y,11.14,west,B
ln_a16a91ee7bab,2024-09-30,0,46397.92,21.56,15169.33,20.949,60,3-5y,8.35,north,A
ln_d9b097e3c8c2,2024-09-30,1,24760.01,29.74,3728.09,18.0,36,1-3y,10.64,west,B
ln_15f621f34baf,2024-09-30,1,64752.8,31.0,10262.73,19.472,36,<1y,10.73,west,A
ln_9f32457739a8,2024-09-30,0,47419.74,23.62,8977.33,17.038,36,3-5y,9.07,west,B
ln_56eb98d2625d,2024-09-30,0,34675.33,22.65,19297.63,15.693,36,5-10y,17.97,east,A
ln_916c93ffcc8b,2024-09-30,0,95539.66,31.25,45355.47,16.615,36,1-3y,13.37,south,B
ln_cd05b7cec63f,2024-09-30,0,141428.44,18.36,5953.58,15.089,36,<1y,6.45,north,A
ln_76dd19958f52,2024-09-30,0,54209.88,20.85,3158.97,13.948,60,<1y,11.01,south,A
ln_2fd9d7c7a440,2024-09-30,1,31097.04,25.19,22721.2,18.241,36,5-10y,13.88,west,B
ln_20af82c5c9fb,2024-09-30,0,57204.3,25.76,6357.13,13.324,36,<1y,8.45,west,A
ln_68429390c24d,2024-09-30,0,20013.64,14.75,14269.62,11.852,60,1-3y,13.65,west,A
ln_9202314311d9,2024-09-30,0,36336.14,28.67,15641.44,15.483,36,3-5y,14.09,west,A
ln_dc502ed49b83,2024-09-30,0,127532.32,28.89,8691.48,16.001,60,3-5y,10.43,west,A
ln_65ca8754acc6,2024-09-30,1,74342.41,26.88,10564.46,17.62,36,<1y,5.17,north,A
ln_43341571b3a0,2024-09-30,0,63538.82,26.06,26290.43,19.501,60,<1y,15.31,west,B
ln_5852298465f3,2024-09-30,0,156741.24,26.85,17015.14,19.225,36,<1y,8.67,west,B
ln_57bbb3be1640,2024-09-30,0,60671.75,40.37,7611.85,22.251,36,3-5y,10.84,north,B
ln_d7cad16b094d,2024-09-30,0,41976.1,18.99,16431.68,16.426,36,10y+,10.44,west,B
ln_a5c735dd730a,2024-09-30,0,49523.25,41.29,8165.95,21.518,36,10y+,12.26,north,B
ln_a4f1cf34974b,2024-09-30,0,51768.84,22.17,14540.74,12.764,36,<1y,2.96,east,A
ln_c5fc282e991c,2024-09-30,0,81123.17,44.37,18006.79,23.276,36,10y+,11.39,north,A
ln_3ebc6b681cba,2024-09-30,1,41090.03,35.64,16465.46,18.208,36,<1y,9.92,west,A
ln_1bded0e9f39f,2024-09-30,1,72336.89,42.47,15908.53,20.063,36,<1y,8.78,west,B
ln_fd346aafb8ed,2024-09-30,0,40705.41,19.16,12104.8,16.312,36,5-10y,15.97,east,A
ln_ddb72bd17b67,2024-09-30,0,41765.45,21.69,14651.2,13.51,36,10y+,26.57,east,A
ln_8c4522973bfc,2024-09-30,0,64669.94,19.58,15329.11,14.237,36,1-3y,10.8,west,B
ln_1998229dba6d,2024-09-30,0,55095.12,32.58,5873.29,19.633,36,10y+,19.98,west,B
